ID,target_var,segment,MARITAL_STATUS,GNDR_CD,TTL_ASSET_AMT,age_n,tenure,FIRMS_BUSINESS_SEGMENT,login,Part_Category
1602,1,3-Mid,Unknown,U,77341.21,57.71506849,10.60686429,Advisor,14,Engaged
1603,0,4-High,Single,M,215659.73,36.71506849,8.842480725,Advisor,8,DIFM
1604,0,3-Mid,Married,M,25024.15,43.29315069,9.042480725,Emerging,10,Engaged
1605,0,3-Mid,Single,F,48163.82,54.90684932,8.746590314,Emerging,12,Engaged
1606,0,3-Mid,Single,F,61196.6,67.05479452,28.48087432,Emerging,14,Engaged
1607,1,4-High,Married,M,164840.52,57.77808219,10.37124785,Emerging,62,Engaged
1608,0,4-High,Married,M,291773.93,58.30684932,8.491803279,Emerging,70,Unengaged
1609,1,1-Very Low,Married,F,664.96,65.39178082,30.36850812,Emerging,4,DIFM
1610,0,2-Low,Married,M,100743.3,40.05753425,17.82878209,Emerging,4,Unengaged
1611,0,5-Very High,Married,M,465983.84,49.02465753,12.90549442,Emerging,22,DIFM
1612,0,3-Mid,Married,M,97385.73,56.8739726,23.05891908,Emerging,14,Engaged
1613,0,2-Low,Single,F,53436.99,46.12876712,18.1657684,Emerging,28,DIFM
1614,0,4-High,Single,F,139980.47,54.09863014,16.14480874,Select,22,DIFM
1615,0,2-Low,Single,F,90400.95,46.90136986,10.40960401,Select,74,DIFM
1616,0,5-Very High,Married,M,598206.31,55.35616438,20.24590164,Select,2,DIFM
1617,0,3-Mid,Single,M,39018.46,28.19452055,11.89071038,Large,114,Engaged
1618,0,5-Very High,Married,M,377857.28,63.30958904,20.42622951,Select,954,Engaged
1619,1,5-Very High,Married,M,592512.61,58.36438356,13.70823415,Select,132,Engaged
1620,0,2-Low,Single,F,37467.37,31.76438356,8.798645108,Select,12,DIFM
1621,1,5-Very High,Married,M,603098.59,54.37260274,17.69727525,Select,22,Engaged
1622,0,5-Very High,Married,M,1351217.15,61.84383562,32.76028894,Select,36,Engaged
1623,0,3-Mid,Married,F,69596.72,56.88219178,18.88631634,Select,24,Engaged
1624,0,5-Very High,Single,F,370211.57,47.4520548,20.78220675,Select,10,Engaged
1625,0,4-High,Married,F,187624.33,51.21917808,29.36850812,Select,14,DIFM
1626,0,4-High,Married,F,118800.37,48.41369863,22.39316566,Select,18,Engaged
1627,1,3-Mid,Single,F,43011.98,34.89589041,13.20960401,Select,18,DIFM
1628,1,4-High,Married,F,334293.86,63.82739726,43.83879781,Select,134,DIFM
1629,0,2-Low,Married,F,1479.07,37.44109589,16.05464481,Select,28,DIFM
1630,1,5-Very High,Married,M,1759982.24,58.26027397,30.66165881,Select,16,Engaged
1631,0,5-Very High,Married,M,482368.34,38.10958904,2.269877985,Select,496,Engaged
1632,1,4-High,Married,U,238620.94,53.69315069,8.401639344,Strategic,516,Engaged
1633,0,5-Very High,Married,U,509164.89,52.6630137,18.16850812,Strategic,186,Engaged
1635,0,2-Low,Single,M,21422.59,35.34520548,8.401639344,Strategic,24,Engaged
1636,0,3-Mid,Married,U,38413.16,40.29315069,8.286885246,Strategic,14,Engaged
1637,1,4-High,Married,U,311395.92,58.23561644,10.45343963,Strategic,34,Unengaged
1638,0,4-High,Single,M,263660.01,39.92876712,9.283576615,Strategic,16,DIFM
1639,1,4-High,Married,U,320801.92,57.78630137,10.20412456,Strategic,4,Engaged
1640,0,3-Mid,Married,U,103300.62,59.36164384,9.491795793,Strategic,8,Engaged
1641,0,4-High,Married,U,197286,55.80273973,7.904371585,Strategic,26,Engaged
1642,0,5-Very High,Married,U,499868.06,49.03561644,18.19590538,Strategic,4,Unengaged
1643,0,4-High,Married,M,192090.75,53.95068493,8.784946478,Strategic,386,Engaged
1644,0,5-Very High,Married,U,502532.65,55.79726027,18.29179579,Strategic,16,Engaged
1645,0,4-High,Married,U,158541.05,38.37260274,16.0273224,Strategic,68,Engaged
1646,0,3-Mid,Married,M,89437.22,51.8109589,0.366120219,Large,4,Unengaged
1647,0,4-High,Married,M,114998.93,44.28219178,7.426042368,Select,14,Engaged
1648,0,3-Mid,Married,M,104822.69,46.03013699,8.478142077,Select,126,Engaged
1649,0,3-Mid,Married,F,47701.46,44.59452055,9.053439629,Select,8,Engaged
1650,0,3-Mid,Married,U,76261.29,57.85753425,17.12193278,Select,30,Engaged
1651,0,4-High,Married,U,246245.45,49.02191781,21.75206977,Select,130,Engaged
1652,0,4-High,Married,U,192748.24,63.94794521,30.74659031,Select,192,Engaged
1653,0,3-Mid,Married,U,97113,55.56712329,19.11645333,Select,10,Engaged
1654,1,3-Mid,Married,F,13667.58,65.0520548,11.57650273,Select,288,Engaged
1655,0,2-Low,Married,M,6485.63,32.05753425,10.08357662,Select,4,Engaged
1656,0,1-Very Low,Married,U,9258.67,34.10136986,15.02604237,Select,96,Engaged
1657,0,2-Low,Married,F,3199.23,27.16438356,8.815083464,Select,18,DIFM
1658,0,2-Low,Married,U,25323.17,35.84109589,17.73015196,Select,4,Unengaged
1659,0,2-Low,Married,U,15823.42,37.28767123,18.1137136,Select,42,Unengaged
1660,0,3-Mid,Married,F,17515.38,47.40273973,7.658469945,Select,124,DIFM
1661,0,2-Low,Married,F,8944.07,35.18082192,9.182206752,Select,4,Engaged
1662,0,3-Mid,Married,U,65807.68,59.65479452,14.90549442,Select,80,Unengaged
1663,0,1-Very Low,Married,F,7374.01,64.31506849,8.139344262,Select,0,Unengaged
1664,0,3-Mid,Married,U,51960.12,61.78082192,21.5657684,Select,10,Engaged
1665,1,4-High,Married,F,225362.35,59.14520548,20.66713826,Select,28,Engaged
1666,0,2-Low,Married,F,1630.17,38.75068493,8.973987574,Select,22,Engaged
1667,0,2-Low,Single,M,45124.43,43.09589041,16.14480874,Select,54,Engaged
1668,0,4-High,Single,F,261378.4,66.7260274,22.28905607,Select,46,Engaged
1669,0,4-High,Single,M,161702.71,38.40821918,9.628782095,Select,6,DIFM
1670,0,4-High,Single,M,182595.57,34.08219178,11.48631634,Select,22,Engaged
1671,0,4-High,Married,U,52345.52,43.57260274,6.80412456,Strategic,2,
1672,0,5-Very High,Married,M,877496.5,66.77534247,44.01092896,Advisor,12,DIFM
1673,0,3-Mid,Single,M,21790.03,55.89863014,14.26713826,Select,0,Engaged
1674,0,5-Very High,Married,F,159308.86,53.41643836,27.60655738,Emerging,4,Unengaged
1675,0,3-Mid,Married,U,47972.48,56.79452055,15.00960401,Advisor,56,DIFM
1676,0,4-High,Married,U,116845.63,56.69041096,33.93015196,Advisor,28,Engaged
1677,0,2-Low,Married,U,6607.76,30.72328767,9.078097163,Advisor,14,DIFM
1678,0,3-Mid,Married,M,108473.9,44.91506849,9.379467026,Advisor,4,Engaged
1679,0,5-Very High,Married,U,400624.64,61.70958904,39.83333333,Advisor,32,Engaged
1680,0,4-High,Married,U,211112.12,51.14246575,20.74385059,Advisor,18,Engaged
1681,0,4-High,Married,U,252945.44,60.79452055,29.49179579,Advisor,16,Unengaged
1682,1,4-High,Married,M,227196.19,51.90410959,19.40960401,Advisor,42,Engaged
1683,0,2-Low,Married,M,31287.12,38.61917808,11.83333333,Advisor,2,Engaged
1684,0,3-Mid,Married,U,15097.62,56.28219178,11.56284153,Advisor,56,Engaged
1685,0,4-High,Married,M,279945.58,46.69041096,14.95206977,Advisor,26,Engaged
1686,0,2-Low,Married,U,53720.44,45.94794521,25.19042593,Advisor,6,Unengaged
1687,0,2-Low,Married,U,53874.97,41.67123288,5.193165656,Advisor,22,Engaged
1688,0,3-Mid,Single,U,84535.38,37.90958904,15.14933004,Advisor,40,DIFM
1689,0,4-High,Married,U,232040.61,59.27945206,40.07923497,Advisor,8,Engaged
1690,1,4-High,Single,F,347153.3,57.74520548,20.81782319,Advisor,8,DIFM
1691,0,1-Very Low,Married,U,7830.26,45.15890411,14.80412456,Advisor,14,DIFM
1692,0,2-Low,Married,U,34121.71,42.10684932,19.63387978,Advisor,4,DIFM
1693,0,5-Very High,Married,M,407081.37,44.91506849,7.540983607,Advisor,132,Engaged
1694,0,1-Very Low,Married,F,3445.46,47.08493151,7.808743169,Advisor,8,DIFM
1695,0,2-Low,Married,F,49408.17,39.81917808,8.153005465,Advisor,12,Engaged
1696,0,3-Mid,Married,F,60050.1,53.57260274,8.267759563,Advisor,18,Engaged
1697,0,3-Mid,Single,F,36480.84,52.03287671,10.9876862,Advisor,6,Unengaged
1698,0,4-High,Married,U,124924.36,49.9260274,12.17759563,Advisor,248,Engaged
1699,0,3-Mid,Married,F,61485.87,40.6,6.869877985,Advisor,16,DIFM
1700,0,4-High,Married,U,105668.7,56.51232877,20.24590164,Advisor,28,Unengaged
1701,0,3-Mid,Single,M,8554.19,53.66849315,15.89617486,Advisor,52,Engaged
1702,0,2-Low,Married,F,104028.57,35.88767123,11.79781421,Advisor,10,Engaged
1703,1,4-High,Married,M,119133.65,58.71506849,8.43989071,Advisor,232,Engaged
1704,0,3-Mid,Single,M,20100.62,55.15068493,11.19864511,Advisor,180,Engaged
1705,1,4-High,Married,F,350384.46,46.30410959,7.272617711,Advisor,256,Engaged
1706,0,3-Mid,Married,F,60227.65,41.60547945,14.40138483,Advisor,28,Engaged
1707,0,4-High,Married,U,199033.4,50.20547945,18.44522045,Advisor,152,Engaged
1708,0,2-Low,Married,F,76440.73,46.69589041,14.76302867,Advisor,56,Engaged
1709,0,4-High,Married,U,196199.05,67.96164384,22.50001497,Advisor,84,Engaged
1710,0,4-High,Single,M,128639.04,56.75616438,4.032786885,Advisor,16,Engaged
1711,0,2-Low,Married,U,74611.56,48.03013699,28.98494648,Advisor,46,Unengaged
1712,0,3-Mid,Married,U,48031.5,59.75616438,18.44522045,Advisor,198,Engaged
1713,0,2-Low,Married,M,22809.33,40.19726027,6.869877985,Advisor,192,Engaged
1714,0,4-High,Married,M,218553.88,62.8630137,2.226042368,Advisor,16,DIFM
1715,0,1-Very Low,Single,F,317.65,50.89863014,21.51097388,Advisor,8,DIFM
1716,0,2-Low,Married,M,7736.87,42.78356164,16.65617936,Advisor,6,Unengaged
1717,1,4-High,Single,M,174229.81,44.67671233,15.8579235,Advisor,324,Engaged
1718,0,4-High,Single,F,144792.05,51.32328767,28.46721312,Advisor,34,Engaged
1719,0,1-Very Low,Married,F,2342.64,59.95068493,16.12568306,Advisor,28,Engaged
1720,0,2-Low,Single,M,10761.54,45.19452055,11.44248073,Advisor,12,DIFM
1721,0,1-Very Low,Single,F,1647.53,51.69315069,11.63661202,Advisor,0,Unengaged
1722,0,3-Mid,Married,F,53465.66,60.53424658,13.21234374,Advisor,20,Engaged
1723,0,5-Very High,Married,M,691919.28,62.57260274,37.62878209,Advisor,16,Unengaged
1724,0,2-Low,Married,U,4580.55,35.45753425,9.626042368,Advisor,12,Engaged
1725,0,3-Mid,Married,U,36284.12,50.76712329,15.83879781,Advisor,2,Engaged
1726,0,3-Mid,Married,F,24297.81,51.5890411,15.24522045,Advisor,10,DIFM
1727,0,3-Mid,Married,F,31888.7,50.01643836,9.168508122,Advisor,6,Engaged
1728,0,3-Mid,Married,M,22241.61,56.54246575,8,Advisor,4,DIFM
1729,0,4-High,Married,U,136041.53,59.18356164,11.99726776,Advisor,36,DIFM
1730,0,1-Very Low,Married,U,6773.71,64.46027397,10.18494648,Advisor,42,DIFM
1731,0,3-Mid,Single,F,22743.9,71.80273973,15.70491803,Advisor,4,Unengaged
1732,0,2-Low,Married,F,5860.37,44.6,12.68357662,Advisor,168,DIFM
1733,0,5-Very High,Married,M,728144.91,61.07123288,35.83879781,Advisor,40,Engaged
1734,0,3-Mid,Married,M,59920.68,62.22191781,28.84248073,Advisor,10,DIFM
1735,0,2-Low,Married,U,48806.11,44.19178082,7.549180328,Advisor,2,DIFM
1736,0,2-Low,Married,M,57774.37,46.82191781,14.90001497,Advisor,72,DIFM
1737,0,4-High,Married,M,205052.43,67.3369863,14.06713826,Advisor,46,DIFM
1738,1,5-Very High,Married,M,393822.73,61.46849315,32.4726776,Advisor,66,Engaged
1739,0,4-High,Single,M,140757.5,48.8109589,9.072617711,Advisor,74,DIFM
1740,0,3-Mid,Single,F,22913.32,35.61369863,7.100014971,Advisor,44,DIFM
1741,0,2-Low,Single,F,12753.62,47.76438356,8.861658807,Advisor,38,DIFM
1742,0,3-Mid,Single,M,41464.46,35.35342466,15.22878209,Advisor,48,Engaged
1744,0,5-Very High,Married,U,516048.05,62.18082192,23.37124785,Advisor,74,Engaged
1745,0,3-Mid,Single,M,25521.42,53.20547945,4.908234149,Advisor,50,Engaged
1746,0,3-Mid,Married,F,53851.92,53.10684932,21.35206977,Advisor,10,Engaged
1747,0,1-Very Low,Married,F,5952.1,51.97260274,8.382513661,Advisor,6,DIFM
1748,0,2-Low,Single,F,20002.25,43.81369863,12.65617936,Advisor,48,Engaged
1749,0,5-Very High,Married,M,424905.89,56.13972603,29.37946703,Advisor,6,Unengaged
1750,0,3-Mid,Married,U,82155.06,55.92328767,11.35206977,Advisor,6,Engaged
1751,0,4-High,Single,M,61170.53,56.84109589,6.73563141,Advisor,4,Engaged
1752,1,5-Very High,Married,F,494050.23,46.12876712,15.35480949,Advisor,16,Engaged
1753,1,4-High,Married,M,293225.89,47.00547945,18.82330264,Advisor,22,Engaged
1754,0,3-Mid,Married,F,27187.58,51.17808219,34.13289168,Advisor,18,DIFM
1755,0,1-Very Low,Married,F,8201.29,65.40547945,8.303278689,Advisor,10,Engaged
1756,0,4-High,Married,U,207151.47,49.15068493,15.49453552,Advisor,2,Unengaged
1757,0,3-Mid,Single,F,17938.49,55.95068493,16.99864511,Advisor,4,DIFM
1758,0,3-Mid,Married,F,82026.26,56.57534247,15.45617936,Advisor,6,Unengaged
1759,0,4-High,Married,U,122851.41,40.70958904,18.80960401,Advisor,14,Unengaged
1760,0,2-Low,Married,U,90078.24,35.85753425,13.74933004,Advisor,4,Unengaged
1761,1,4-High,Married,M,224895.18,50.44109589,15.47535744,Advisor,64,Engaged
1762,0,2-Low,Single,F,4863.94,40.18356164,10.28083689,Advisor,34,DIFM
1763,0,5-Very High,Married,F,172899.67,49.27123288,14.80412456,Advisor,4,Engaged
1764,1,4-High,Married,M,134034.22,51.55616438,7.494535519,Advisor,42,Engaged
1765,0,1-Very Low,Single,F,4022.42,36.11232877,10.57398757,Advisor,12,DIFM
1766,0,1-Very Low,Single,M,5208.98,34.66575343,7.765027322,Advisor,52,Engaged
1767,0,2-Low,Single,U,36820.81,40.14520548,11.08083689,Advisor,40,DIFM
1768,1,5-Very High,Married,U,468270.56,65.51232877,27.08083689,Advisor,6,DIFM
1769,0,2-Low,Married,F,67631.58,47.91232877,20.74111086,Advisor,16,Engaged
1770,0,4-High,Married,M,127073.96,66.10136986,15.44522045,Advisor,22,Engaged
1771,1,3-Mid,Married,M,92538.44,61.11232877,7.195905382,Advisor,22,Engaged
1772,0,3-Mid,Single,F,297.59,48.81917808,14.19316566,Advisor,112,DIFM
1773,0,4-High,Married,M,279826.65,51.48219178,26.97398757,Advisor,14,Engaged
1774,0,4-High,Married,U,341570.38,55.36438356,17.65891908,Advisor,28,Engaged
1775,0,4-High,Single,M,251193.1,63.65753425,33.18220675,Advisor,64,Engaged
1776,0,1-Very Low,Married,M,10466.4,61.3260274,32.26229508,Advisor,18,Engaged
1777,0,3-Mid,Married,U,57205.29,57.40821918,9.952069766,Advisor,464,DIFM
1778,0,4-High,Married,U,197648.36,46.77808219,22.94933004,Advisor,34,Engaged
1779,0,4-High,Single,M,222270.49,52.40547945,23.98360656,Advisor,14,DIFM
1780,0,3-Mid,Married,M,50336.47,58.65479452,16.24043716,Advisor,52,DIFM
1781,0,2-Low,Married,F,3306.43,40.02465753,9.839740999,Advisor,8,DIFM
1782,0,3-Mid,Single,M,44495.38,51.16712329,14.1137136,Advisor,18,Engaged
1783,0,2-Low,Single,U,20510.7,47.09589041,7.097275245,Advisor,52,Engaged
1784,1,4-High,Single,M,250937.67,70.23835616,10.48905607,Advisor,16,Engaged
1785,0,2-Low,Single,F,47243.13,32.84383562,12.36885246,Advisor,4,Engaged
1786,0,3-Mid,Married,F,40878.63,50.0520548,15.95901639,Advisor,16,Unengaged
1787,0,1-Very Low,Married,U,10285.48,48.13150685,17.52467251,Advisor,0,Unengaged
1788,0,3-Mid,Married,U,113700.43,57.52876712,15.93442623,Advisor,24,Engaged
1789,1,3-Mid,Married,F,13279.6,52.00821918,8.746590314,Advisor,4,DIFM
1790,0,2-Low,Single,M,10717.61,33.54520548,4.161202186,Advisor,12,DIFM
1791,0,3-Mid,Married,M,12787.97,49.67945206,3.879781421,Advisor,10,DIFM
1792,1,2-Low,Single,M,48886.2,31.96438356,6.847960177,Advisor,30,Unengaged
1793,0,3-Mid,Married,M,64757.87,63.15342466,33.16302867,Advisor,10,Engaged
1794,0,4-High,Married,U,207759.8,60.2739726,21.48905607,Advisor,8,DIFM
1795,0,2-Low,Married,F,45271.81,46.96712329,15.24796018,Advisor,4,DIFM
1796,1,4-High,Married,F,184260.31,56.71506849,17.82878209,Advisor,26,Engaged
1797,0,5-Very High,Married,M,545742.51,48.17260274,18.57946703,Advisor,8,DIFM
1798,1,5-Very High,Single,M,416178.51,57.12876712,24.20491803,Advisor,272,DIFM
1799,0,2-Low,Married,M,1486.95,37.11780822,11.22330264,Advisor,36,DIFM
1800,0,4-High,Single,M,127064.95,58.37534247,17.3137136,Advisor,18,Engaged
1801,0,2-Low,Married,M,52713.31,39.14794521,13.38494648,Advisor,8,Unengaged
1802,1,4-High,Single,F,305421.62,48.78082192,19.20960401,Advisor,178,Engaged
1803,0,2-Low,Married,U,11185.7,35.97534247,14.82056292,Large,26,Engaged
1804,0,4-High,Married,M,151366.88,56.73972603,11.68032787,Advisor,30,Engaged
1805,0,2-Low,Single,M,40608.37,32.56712329,8.013661202,Advisor,42,Engaged
1806,0,2-Low,Married,F,13151.76,43.62739726,15.64754098,Advisor,14,Unengaged
1807,0,4-High,Married,M,145685.66,57.89863014,15.79781421,Advisor,32,Engaged
1808,0,2-Low,Married,U,19952.09,34.54794521,14.14659031,Advisor,4,DIFM
1809,0,2-Low,Married,U,17572.82,39.75890411,11.1657684,Advisor,6,DIFM
1810,0,2-Low,Single,M,49230.54,29.93424658,7.080836889,Advisor,2,Engaged
1811,1,4-High,Married,M,116942.31,52.52876712,17.82878209,Advisor,16,Engaged
1812,0,3-Mid,Married,M,19377.34,62.45479452,15.37946703,Advisor,2,Unengaged
1813,0,5-Very High,Married,M,377916.08,52.46849315,23.70765027,Advisor,4,Unengaged
1814,0,4-High,Married,F,188757.02,47.61369863,18.37124785,Advisor,0,Unengaged
1815,0,4-High,Married,U,159289.65,61.43835616,14.34385059,Advisor,18,DIFM
1816,0,2-Low,Married,U,6912.63,38.52054795,10.5876862,Advisor,128,DIFM
1817,1,4-High,Single,F,186124.97,39.59178082,9.831521821,Mid,16,Engaged
1818,1,3-Mid,Married,U,18422.98,65.90136986,39.02878209,Advisor,56,Engaged
1819,0,2-Low,Married,U,82062,38.74520548,14.08083689,Advisor,4,DIFM
1820,0,3-Mid,Married,F,30464.38,54.40547945,8.286885246,Advisor,22,Engaged
1821,1,5-Very High,Married,M,458221.28,43.28219178,19.32741223,Advisor,4,Engaged
1822,0,1-Very Low,Married,F,8499.81,55.5890411,8.53563141,Advisor,18,DIFM
1823,0,4-High,Married,M,115506.8,57.83013699,17.91645333,Strategic,22,Engaged
1824,0,2-Low,Married,M,80876.76,47.06027397,21.85617936,Strategic,102,Engaged
1825,1,2-Low,Married,F,84539.93,34.27945206,8.938371136,Emerging,26,DIFM
1826,1,5-Very High,Married,M,364809.12,67.12876712,47.26987799,Emerging,12,DIFM
1827,0,5-Very High,Married,F,375234.85,62.74794521,33.82878209,Select,114,Engaged
1828,1,5-Very High,Married,M,356947.39,62.31506849,22.33563141,Select,14,DIFM
1829,0,4-High,Married,M,135140.89,39.27123288,11.58469945,Select,46,DIFM
1831,0,3-Mid,Married,F,76208.81,58.27945206,7.56010929,Select,18,Unengaged
1832,0,4-High,Married,F,327589.8,53.39726027,25.439741,Select,128,DIFM
1833,0,3-Mid,Married,M,104695.87,50.73972603,7.253439629,Select,2,Engaged
1834,0,4-High,Married,M,111042.79,61.38630137,14.01782319,Select,286,DIFM
1835,0,3-Mid,Married,M,103092.33,64.11232877,8.325136612,Select,12,DIFM
1836,1,4-High,Married,M,144299.51,68.74246575,38.93289168,Select,4,Unengaged
1837,0,4-High,Married,M,108518.46,53.98630137,6.697275245,Select,28,Engaged
1838,0,2-Low,Married,M,34623.73,45.33150685,9.628782095,Select,44,Engaged
1839,1,3-Mid,Married,F,43258.95,33.48767123,11.92896175,Select,16,Engaged
1840,0,2-Low,Married,F,103667.13,41.79726027,16.60412456,Select,14,Unengaged
1841,0,4-High,Married,M,292120.63,48.85479452,16.96850812,Large,34,Engaged
1842,0,2-Low,Single,U,69619.5,40.24383562,17.639741,Large,46,DIFM
1843,1,4-High,Single,U,122073.21,36.80547945,12.65617936,Large,164,Engaged
1844,1,2-Low,Single,U,99876.89,36.57808219,11.12467251,Large,18,Engaged
1845,1,5-Very High,Married,M,552077.89,60.93150685,16.18306011,Select,34,DIFM
1846,1,4-High,Single,F,127441.69,56.81369863,23.62021858,Select,44,DIFM
1847,0,4-High,Married,M,327639.07,53.93150685,28.98494648,Select,42,Engaged
1848,0,2-Low,Single,F,64926.74,35.71506849,12.98220675,Select,32,Engaged
1849,0,4-High,Married,M,237617.3,55.81643836,16.82878209,Select,20,DIFM
1850,0,4-High,Single,M,111410.79,60.84931507,22.14385059,Select,8,DIFM
1851,1,4-High,Single,M,118927.4,41.28493151,12.03278689,Select,34,Engaged
1852,0,4-High,Married,F,5517.88,61.78630137,16.12568306,Strategic,46,Engaged
1853,1,5-Very High,Married,M,764472.61,58.29863014,21.43426155,Strategic,56,Engaged
1854,1,5-Very High,Married,M,1092611.25,57.23835616,35.96174863,Strategic,72,Engaged
1855,0,5-Very High,Married,M,780817.73,45.08219178,21.18494648,Strategic,52,Engaged
1856,0,5-Very High,Married,M,1001088.54,52.89041096,28.08196721,Strategic,54,Engaged
1857,0,4-High,Single,M,226870.21,45.60273973,18.63700127,Strategic,108,Engaged
1858,1,4-High,Married,F,321783.35,55.91780822,15.9726776,Strategic,22,Engaged
1859,1,5-Very High,Married,M,1047182.6,50.6,26.68631634,Strategic,16,Engaged
1860,1,5-Very High,Married,F,361326.15,57.6520548,16.04098361,Strategic,8,Engaged
1861,1,4-High,Married,M,168341.21,44.85753425,20.85891908,Strategic,1152,Engaged
1862,0,4-High,Married,M,147082.46,42.38356164,12.44808743,Strategic,80,Engaged
1863,0,3-Mid,Married,M,86071.83,54.3260274,8.114754098,Strategic,70,Engaged
1864,0,5-Very High,Married,M,444018.32,50.36712329,17.69727525,Large,156,DIFM
1865,0,4-High,Single,M,319794.16,69.14794521,22.89179579,Select,22,Engaged
1866,0,2-Low,Married,M,14851.71,30.93150685,8.24863388,Select,52,Engaged
1867,0,5-Very High,Married,M,541961.62,62.62191781,29.5027547,Select,30,Engaged
1868,0,3-Mid,Single,F,51253.16,58.78630137,26.16850812,Select,6,Engaged
1869,0,2-Low,Single,F,13638.41,28.64931507,8.497275245,Select,42,Unengaged
1870,0,4-High,Married,M,258120.08,60.75616438,30.24796018,Select,24,Unengaged
1871,0,5-Very High,Married,M,460790.32,53.86575343,16.43169399,Select,28,DIFM
1872,0,4-High,Single,F,130190.32,61.52876712,13.09727525,Select,54,Engaged
1873,0,4-High,Married,M,128938.04,50.93150685,13.49179579,Select,82,Engaged
